schoolid	year	term	time	covid	after_covid	single_gender_sch	area_code	grade	male	female	pupil_teacher_ratio	dropout_rate	asp_enrollment	asp_participant	budget_revenue	settlement_revenue	budget_expense	settlement_expense	ppexp	korean_mean	korean_sd	math_mean	math_sd	english_mean	english_sd	schooltype	private	enrollment	zipcode	latitude	longitude	term_num	house_price	library	pop	library_per	divorce	priv_academy	fiscal_auto	fiscal_indep
S010005616	2020	fall	4	1	2	0	22	2	100	103	10	1	0	0	14016527000	11014069673	14016527000	10988606985	17896754	83	8	86	9	74	14	1	1	203	3305	37.64163589	126.9369278	2	775.43	8	481546	1.66	1.8	1.1	42.1	17.9
S010000422	2020	fall	4	1	2	2	22	2	0	347	15	1	0	0	7724838000	9514666986	7724838000	9216528843	8922100	62	18	52	21	65	24	0	1	268	3390	37.61447906	126.9250183	2	775.43	8	481546	1.66	1.8	1.1	42.1	17.9
S010005530	2020	fall	4	1	2	0	22	2	89	88	12	4	53	53	1340444000	3185234841	1340444000	3069690838	5292571	59	17	45	22	58	30	0	0	202	3312	37.62938309	126.9184494	2	775.43	8	481546	1.66	1.8	1.1	42.1	17.9
S010000506	2020	fall	4	1	2	2	22	2	0	307	13	1	0	0	6994914000	9087847062	6994914000	9019143538	9615292	73	14	64	17	60	19	0	1	228	3412	37.61081314	126.9153442	2	775.43	8	481546	1.66	1.8	1.1	42.1	17.9
S010005525	2020	fall	4	1	2	0	22	2	149	133	13	2	0	0	877923000	3537820109	877923000	3308582812	4120278	59	22	45	26	58	26	0	0	247	3302	37.64360809	126.9244309	2	775.43	8	481546	1.66	1.8	1.1	42.1	17.9
S010000467	2020	fall	4	1	2	0	22	2	187	195	14	2	0	0	12372266000	11211702074	12372266000	10971903297	9744142	63	20	72	16	59	25	0	1	359	3327	37.61870575	126.9090347	2	775.43	8	481546	1.66	1.8	1.1	42.1	17.9
S010000408	2021	spring	5	1	3	1	22	2	292	0	14	1	318	219	7755129000	10200662407	7755129000	9611434342	11524502	86	8	78	13	83	14	0	1	292	3322	37.62316895	126.9093628	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010005583	2021	spring	5	1	3	0	22	2	71	82	9	2	12	12	825869000	2765497620	825869000	2641202194	5250899	60	26	46	24	53	27	0	0	153	3429	37.60921097	126.906044	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000481	2021	spring	5	1	3	1	22	2	341	0	13	1	393	258	9263071000	10775836996	9263071000	10426355505	9836184	66	21	43	26	59	24	0	1	341	3445	37.59287262	126.9024048	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000546	2021	spring	5	1	3	1	22	2	354	0	14	1	67	65	7360476000	12354949807	7360476000	11972015948	11369436	64	20	56	24	71	18	0	1	354	3481	37.58481216	126.9212952	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010005525	2021	spring	5	1	3	0	22	2	140	140	13	2	28	28	877923000	3537820109	877923000	3308582812	4120278	71	22	53	23	70	20	0	0	280	3302	37.64360809	126.9244309	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010005530	2021	spring	5	1	3	0	22	2	105	97	11	2	5	5	1340444000	3185234841	1340444000	3069690838	5292571	62	27	47	23	65	25	0	0	202	3312	37.62938309	126.9184494	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000506	2021	spring	5	1	3	2	22	2	0	306	12	2	322	322	6994914000	9087847062	6994914000	9019143538	9615292	79	14	62	19	69	21	0	1	306	3412	37.61081314	126.9153442	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000466	2021	spring	5	1	3	2	22	2	0	252	11	1	34	34	8399000000	8279771567	8399000000	8105377183	11012741	66	18	50	20	55	24	0	1	252	3322	37.61914063	126.9128723	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000422	2021	spring	5	1	3	2	22	2	0	322	14	2	144	144	7724838000	9514666986	7724838000	9216528843	8922100	67	17	57	18	69	17	0	1	322	3390	37.61447906	126.9250183	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000467	2021	spring	5	1	3	0	22	2	171	203	14	2	452	320	12372266000	11211702074	12372266000	10971903297	9744142	71	19	61	17	59	25	0	1	374	3327	37.61870575	126.9090347	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010005616	2021	spring	5	1	3	0	22	2	101	103	10	3	0	0	14016527000	11014069673	14016527000	10988606985	17896754	88	9	82	9	84	9	1	1	204	3305	37.64163589	126.9369278	1	874.02	8	475501	1.68	1.7	1.1	42.2	18.4
S010000408	2021	fall	6	1	4	1	22	2	292	0	14	1	318	219	7755129000	10200662407	7755129000	9611434342	11524502	86	10	83	12	81	12	0	1	292	3322	37.62316997	126.9093611	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000467	2021	fall	6	1	4	0	22	2	171	203	14	2	452	320	12372266000	11211702074	12372266000	10971903297	9744142	71	19	58	19	57	25	0	1	374	3327	37.61870442	126.9090313	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000466	2021	fall	6	1	4	2	22	2	0	252	11	1	34	34	8399000000	8279771567	8399000000	8105377183	11012741	61	19	51	26	59	24	0	1	252	3322	37.61914	126.91287	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000422	2021	fall	6	1	4	2	22	2	0	322	14	2	144	144	7724838000	9514666986	7724838000	9216528843	8922100	64	22	51	19	52	24	0	1	322	3390	37.61447741	126.9250155	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000546	2021	fall	6	1	4	1	22	2	354	0	14	1	67	65	7360476000	12354949807	7360476000	11972015948	11369436	65	20	53	24	70	20	0	1	354	3481	37.584813	126.921298	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000506	2021	fall	6	1	4	2	22	2	0	306	12	2	322	322	6994914000	9087847062	6994914000	9019143538	9615292	75	12	65	20	69	20	0	1	306	3412	37.6108146	126.9153478	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010005616	2021	fall	6	1	4	0	22	2	101	103	10	3	0	0	14016527000	11014069673	14016527000	10988606985	17896754	92	4	80	8	81	7	1	1	204	3305	37.64163651	126.9369305	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010005525	2021	fall	6	1	4	0	22	2	140	140	13	2	28	28	877923000	3537820109	877923000	3308582812	4120278	59	22	53	26	69	23	0	0	280	3302	37.64361	126.92443	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010005530	2021	fall	6	1	4	0	22	2	105	97	11	2	5	5	1340444000	3185234841	1340444000	3069690838	5292571	64	26	47	24	63	27	0	0	202	3312	37.629382	126.918451	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000481	2021	fall	6	1	4	1	22	2	341	0	13	1	393	258	9263071000	10775836996	9263071000	10426355505	9836184	67	21	45	25	60	20	0	1	341	3445	37.59287316	126.9024048	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010005583	2021	fall	6	1	4	0	22	2	71	82	9	2	12	12	825869000	2765497620	825869000	2641202194	5250899	65	25	43	24	46	29	0	0	153	3429	37.609211	126.906042	2	956.74	8	474062	1.69	1.7	1.1	42.2	18.4
S010000467	2022	spring	7	1	5	0	22	2	171	188	13	2	588	373	10692287000	12550554409	10692287000	12072926216	10818034	76	15	60	17	72	18	0	1	359	3327	37.61870442	126.9090313	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000422	2022	spring	7	1	5	2	22	2	0	268	12	2	124	115	7788292000	10500871607	7788292000	9384692726	9775722	57	19	66	17	69	15	0	1	268	3390	37.61447741	126.9250155	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000408	2022	spring	7	1	5	1	22	2	268	0	13	1	206	137	6250752000	8878991439	6250752000	8624073114	10074852	87	10	82	11	82	12	0	1	268	3322	37.62316997	126.9093611	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000506	2022	spring	7	1	5	2	22	2	0	228	11	1	251	193	7111631000	9339558918	7111631000	8621859272	10288615	81	11	68	13	71	15	0	1	228	3412	37.6108146	126.9153478	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010005530	2022	spring	7	1	5	0	22	2	93	81	11	1	40	40	1053847000	3078868525	1053847000	2910189745	5114569	57	21	50	21	58	21	0	0	174	3312	37.629382	126.918451	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010005583	2022	spring	7	1	5	0	22	2	71	75	9	3	47	38	771808000	2701785947	771808000	2496396889	5211685	60	23	49	26	41	23	0	0	146	3429	37.609211	126.906042	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000546	2022	spring	7	1	5	1	22	2	343	0	14	1	104	104	7329706000	13179479176	7329706000	11839604678	11075402	67	17	58	23	71	20	0	1	343	3481	37.584813	126.921298	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000481	2022	spring	7	1	5	1	22	2	328	0	13	2	189	131	8436745000	12055865573	8436745000	10634780749	10446739	70	19	55	19	57	22	0	1	328	3445	37.59287316	126.9024048	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000466	2022	spring	7	1	5	2	22	2	0	211	11	1	53	43	7185000000	9821736125	7185000000	8695258711	12076748	74	18	60	21	66	20	0	1	211	3322	37.61914	126.91287	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010005525	2022	spring	7	1	5	0	22	2	133	114	13	1	48	41	860215000	2726949878	860215000	2435131811	3002629	63	22	63	14	68	24	0	0	247	3302	37.64361	126.92443	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010005616	2022	spring	7	1	5	0	22	2	100	103	10	1	0	0	15105162000	13169858275	15105162000	13164544224	21545898	86	9	74	12	73	13	1	1	203	3305	37.64163651	126.9369305	1	984.15	8	472259	1.69	1.5	1.1	42.4	18
S010000506	2022	fall	8	1	6	2	22	2	0	228	11	1	251	193	7111631000	9339558918	7111631000	8621859272	10288615	78	15	68	14	70	17	0	1	228	3412	37.6108146	126.9153478	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010005616	2022	fall	8	1	6	0	22	2	100	103	10	1	0	0	15105162000	13169858275	15105162000	13164544224	21545898	84	11	74	16	78	16	1	1	203	3305	37.64163651	126.9369305	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010000546	2022	fall	8	1	6	1	22	2	343	0	14	1	104	104	7329706000	13179479176	7329706000	11839604678	11075402	67	20	57	22	65	23	0	1	343	3481	37.584813	126.921298	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010000408	2022	fall	8	1	6	1	22	2	268	0	13	1	206	137	6250752000	8878991439	6250752000	8624073114	10074852	84	11	82	12	71	13	0	1	268	3322	37.62316997	126.9093611	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010000422	2022	fall	8	1	6	2	22	2	0	268	12	2	124	115	7788292000	10500871607	7788292000	9384692726	9775722	64	19	64	16	73	16	0	1	268	3390	37.61447741	126.9250155	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010000466	2022	fall	8	1	6	2	22	2	0	211	11	1	53	43	7185000000	9821736125	7185000000	8695258711	12076748	68	23	59	25	65	21	0	1	211	3322	37.61914	126.91287	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010005583	2022	fall	8	1	6	0	22	2	71	75	9	3	47	38	771808000	2701785947	771808000	2496396889	5211685	57	29	42	25	50	27	0	0	146	3429	37.609211	126.906042	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010000481	2022	fall	8	1	6	1	22	2	328	0	13	2	189	131	8436745000	12055865573	8436745000	10634780749	10446739	65	22	44	24	51	24	0	1	328	3445	37.59287316	126.9024048	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010005525	2022	fall	8	1	6	0	22	2	133	114	13	1	48	41	860215000	2726949878	860215000	2435131811	3002629	63	23	62	21	63	26	0	0	247	3302	37.64361	126.92443	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010000467	2022	fall	8	1	6	0	22	2	171	188	13	2	588	373	10692287000	12550554409	10692287000	12072926216	10818034	72	18	58	18	67	21	0	1	359	3327	37.61870442	126.9090313	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010005530	2022	fall	8	1	6	0	22	2	93	81	11	1	40	40	1053847000	3078868525	1053847000	2910189745	5114569	60	23	49	23	56	23	0	0	174	3312	37.629382	126.918451	2	987.71	8	470289	1.7	1.5	1.1	42.4	18
S010005530	2023	spring	9	1	7	0	22	2	107	95	12	3	15	15	1023814000	3007629757	1023814000	2976118883	4968479	68	20	54	21	62	25	0	0	202	3312	37.629382	126.918451	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000546	2023	spring	9	1	7	1	22	2	353	0	14	2	120	120	7390878000	19162878601	7390878000	17420108965	16622241	72	17	62	21	72	19	0	1	353	3481	37.584813	126.921298	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010005525	2023	spring	9	1	7	0	22	2	177	104	13	4	16	16	979414000	3959656360	979414000	3358472862	4172016	68	22	61	28	67	24	0	0	281	3302	37.64361	126.92443	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000467	2023	spring	9	1	7	0	22	2	203	169	13	3	648	468	10546905000	14041556531	10546905000	13928007360	12684888	73	16	61	18	66	16	0	1	372	3327	37.61870442	126.9090313	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000506	2023	spring	9	1	7	2	22	2	0	280	12	2	248	113	7092090000	11039723162	7092090000	10194228508	12585467	80	11	72	15	72	14	0	1	280	3412	37.6108146	126.9153478	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000408	2023	spring	9	1	7	1	22	2	272	0	12	2	302	204	6722582000	8668743811	6722582000	8595804367	10306720	86	10	82	11	84	12	0	1	272	3322	37.62316997	126.9093611	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010005616	2023	spring	9	1	7	0	22	2	96	104	10	1	1246	598	15553031000	14705919279	15553031000	14705829188	24227066	85	7	67	9	61	12	1	1	200	3305	37.64163651	126.9369305	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000422	2023	spring	9	1	7	2	22	2	0	272	12	3	197	167	7605349000	11156676521	7605349000	11026821326	12659956	71	19	63	16	76	17	0	1	272	3390	37.61447741	126.9250155	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010005583	2023	spring	9	1	7	0	22	2	100	70	10	1	21	17	792071000	3106565589	792071000	2660922225	5601942	62	23	52	22	53	27	0	0	170	3429	37.609211	126.906042	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000481	2023	spring	9	1	7	1	22	2	354	0	14	3	264	187	8888332000	17704880667	8888332000	14152795803	13608458	69	21	56	22	61	21	0	1	354	3445	37.59287316	126.9024048	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000466	2023	spring	9	1	7	2	22	2	0	241	11	0	34	29	6999268000	9104931423	6999268000	9056257044	12791324	70	17	66	18	68	17	0	1	241	3322	37.61914	126.91287	1	1058.69	8	464871	1.72	1.5	1.2	41.1	18.1
S010000444	2019	spring	1	0	0	2	23	2	0	193	13	2	425	296	6551486000	8080138820	6551486000	7943234828	11855574	70	17	55	24	62	22	0	1	168	3039	37.57836914	126.9669113	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000569	2019	spring	1	0	0	0	23	2	117	8	5	0	339	269	4519754000	6397367491	4519754000	6310788479	16784012							2	0	126	3066	37.59155655	126.9984665	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000409	2019	spring	1	0	0	1	23	2	224	0	13	2	462	272	6655270000	8314244502	6655270000	8294068957	12324025	54	24	51	23	59	23	0	1	107	3029	37.57352448	126.9618759	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000379	2019	spring	1	0	0	1	23	2	261	0	11	1	109	94	2189455000	4297264578	2189455000	4263058190	5111581	64	23	67	22	58	28	0	0	179	3047	37.5874176	126.9714356	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000382	2019	spring	1	0	0	1	23	2	206	0	12	1	594	242	7931152000	9518621109	7931152000	9443999426	14641860	63	21	52	20	57	23	0	1	142	3067	37.59217453	127.0002289	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000533	2019	spring	1	0	0	1	23	2	334	0	15	2	704	482	11435736000	11703135425	11435736000	11652261349	11951037	80	17	57	24	63	21	1	1	293	3051	37.58402634	126.9868774	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010005494	2019	spring	1	0	0	0	23	2	45	103	8	4	468	299	1398270000	5931822619	1398270000	5830788361	12957308	76	12	70	17	78	12	2	0	144	3066	37.59154129	126.9960022	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000450	2019	spring	1	0	0	2	23	2	0	121	9	3	146	123	5916289000	6415720444	5916289000	6379283542	14904868	65	21	54	27	66	23	0	1	124	3016	37.60351563	126.9538345	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000424	2019	spring	1	0	0	1	23	2	290	0	13	1	463	420	9556346000	10857436108	9556346000	10800981982	12603246	76	20	63	23	62	23	0	1	186	3083	37.58496857	127.0030975	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000417	2019	spring	1	0	0	2	23	2	0	200	12	2	1088	580	6577733000	7945938122	6577733000	7875175847	11413298	63	17	52	24	58	19	0	1	196	3061	37.5777626	126.9835587	1	787.08	9	152778	5.89	1.8	1.7	63.6	47.4
S010000417	2019	fall	2	0	0	2	23	2	0	200	12	2	1088	580	6577733000	7945938122	6577733000	7875175847	11413298	54	19	46	22	43	23	0	1	196	3061	37.5777626	126.9835587	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000450	2019	fall	2	0	0	2	23	2	0	121	9	3	146	123	5916289000	6415720444	5916289000	6379283542	14904868	68	19	57	25	50	29	0	1	124	3016	37.60351563	126.9538345	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010005494	2019	fall	2	0	0	0	23	2	45	103	8	4	468	299	1398270000	5931822619	1398270000	5830788361	12957308	76	13	63	21	74	15	2	0	144	3066	37.59154129	126.9960022	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000569	2019	fall	2	0	0	0	23	2	117	8	5	0	339	269	4519754000	6397367491	4519754000	6310788479	16784012							2	0	126	3066	37.59155655	126.9984665	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000444	2019	fall	2	0	0	2	23	2	0	193	13	2	425	296	6551486000	8080138820	6551486000	7943234828	11855574	68	17	60	26	58	24	0	1	168	3039	37.57836914	126.9669113	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000382	2019	fall	2	0	0	1	23	2	206	0	12	1	594	242	7931152000	9518621109	7931152000	9443999426	14641860	60	24	53	21	57	23	0	1	142	3067	37.59217453	127.0002289	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000379	2019	fall	2	0	0	1	23	2	261	0	1	1	109	94	2189455000	4297264578	2189455000	4263058190	5111581	63	26	64	20	56	26	0	0	179	3047	37.5874176	126.9714356	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000533	2019	fall	2	0	0	1	23	2	334	0	15	2	704	482	11435736000	11703135425	11435736000	11652261349	11951037	75	18	55	26	60	21	1	1	293	3051	37.58402634	126.9868774	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000409	2019	fall	2	0	0	1	23	2	224	0	13	2	462	272	6655270000	8314244502	6655270000	8294068957	12324025	57	26	51	24	46	26	0	1	107	3029	37.57352448	126.9618759	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010000424	2019	fall	2	0	0	1	23	2	290	0	13	1	463	420	9556346000	10857436108	9556346000	10800981982	12603246	71	24	64	27	56	25	0	1	186	3083	37.58496857	127.0030975	2	826.23	9	151767	5.93	1.8	1.7	63.6	47.4
S010005494	2020	spring	3	1	1	0	23	2	38	113	8	3	33	29	1632751000	4594631434	1632751000	4316468249	9656528	81	11	68	18	74	13	2	0	144	3066	37.59154129	126.9960022	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000569	2020	spring	3	1	1	0	23	2	116	9	5	0	0	0	4997938000	5632081056	4997938000	5370077525	14131783							2	0	126	3066	37.59155655	126.9984665	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000444	2020	spring	3	1	1	2	23	2	0	214	11	3	0	0	5817351000	6901005588	5817351000	6790646149	11509570	69	14	53	18	55	20	0	1	168	3039	37.57836914	126.9669113	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000450	2020	spring	3	1	1	2	23	2	0	153	10	3	0	0	5475297000	6868814811	5475297000	6739455424	15709686	69	15	53	28	58	19	0	1	124	3016	37.60351563	126.9538345	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000409	2020	spring	3	1	1	1	23	2	204	0	11	3	0	0	6284962000	7497633852	6284962000	7342395749	12572596	66	22	45	24	64	21	0	1	107	3029	37.57352448	126.9618759	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000424	2020	spring	3	1	1	1	23	2	250	0	13	3	463	420	8494931000	8607937644	8494931000	8419643206	10644302	75	17	60	14	67	23	0	1	186	3083	37.58496857	127.0030975	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000417	2020	spring	3	1	1	2	23	2	0	222	11	1	0	0	6550608000	7531988678	6550608000	7425642321	11657209	67	21	53	28	47	23	0	1	196	3061	37.5777626	126.9835587	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000533	2020	spring	3	1	1	1	23	2	301	0	15	2	0	0	11750283000	9375148401	11750283000	9229996236	9956846	78	19	63	22	64	23	1	1	293	3051	37.58402634	126.9868774	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000382	2020	spring	3	1	1	1	23	2	171	0	11	1	0	0	7807146000	8545514169	7807146000	8342590254	14765646	63	22	54	19	60	20	0	1	142	3067	37.59217453	127.0002289	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000379	2020	spring	3	1	1	1	23	2	231	0	10	3	0	0	1515274000	3934762353	1515274000	3856333076	5311754	63	19	52	26	56	25	0	0	179	3047	37.5874176	126.9714356	1	865	9	151217	5.95	1.9	1.6	62.2	47
S010000409	2020	fall	4	1	2	1	23	2	204	0	11	3	0	0	6284962000	7497633852	6284962000	7342395749	12572596	67	18	56	25	60	23	0	1	107	3029	37.57352448	126.9618759	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000444	2020	fall	4	1	2	2	23	2	0	214	11	3	0	0	5817351000	6901005588	5817351000	6790646149	11509570	69	14	51	20	55	20	0	1	168	3039	37.57836914	126.9669113	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000379	2020	fall	4	1	2	1	23	2	231	0	10	3	0	0	1515274000	3934762353	1515274000	3856333076	5311754	53	19	66	26	69	24	0	0	179	3047	37.5874176	126.9714356	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000417	2020	fall	4	1	2	2	23	2	0	222	11	1	0	0	6550608000	7531988678	6550608000	7425642321	11657209	67	21	63	27	47	23	0	1	196	3061	37.5777626	126.9835587	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000424	2020	fall	4	1	2	1	23	2	250	0	13	3	463	420	8494931000	8607937644	8494931000	8419643206	10644302	68	26	68	17	67	23	0	1	186	3083	37.58496857	127.0030975	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000450	2020	fall	4	1	2	2	23	2	0	153	10	3	0	0	5475297000	6868814811	5475297000	6739455424	15709686	69	15	76	27	58	19	0	1	124	3016	37.60351563	126.9538345	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000382	2020	fall	4	1	2	1	23	2	171	0	11	1	0	0	7807146000	8545514169	7807146000	8342590254	14765646	65	16	63	23	66	19	0	1	142	3067	37.59217453	127.0002289	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000533	2020	fall	4	1	2	1	23	2	301	0	15	2	0	0	11750283000	9375148401	11750283000	9229996236	9956846	66	22	52	25	57	24	1	1	293	3051	37.58402634	126.9868774	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010005494	2020	fall	4	1	2	0	23	2	38	113	8	3	33	29	1632751000	4594631434	1632751000	4316468249	9656528	76	13	63	21	77	18	2	0	144	3066	37.59154129	126.9960022	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000569	2020	fall	4	1	2	0	23	2	116	9	5	0	0	0	4997938000	5632081056	4997938000	5370077525	14131783							2	0	126	3066	37.59155655	126.9984665	2	938.61	9	149952	6	1.9	1.6	62.2	47
S010000424	2021	spring	5	1	3	1	23	2	251	0	12	2	1216	460	8494931000	8607937644	8494931000	8419643206	10644302	70	21	77	13	62	25	0	1	251	3083	37.58496857	127.0030975	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000379	2021	spring	5	1	3	1	23	2	224	0	9	0	0	0	1515274000	3934762353	1515274000	3856333076	5311754	70	22	47	22	53	28	0	0	224	3047	37.5874176	126.9714356	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000569	2021	spring	5	1	3	0	23	2	116	14	5	0	153	145	4997938000	5632081056	4997938000	5370077525	14131783							2	0	130	3066	37.59155655	126.9984665	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000417	2021	spring	5	1	3	2	23	2	0	211	11	1	126	97	6550608000	7531988678	6550608000	7425642321	11657209	73	15	53	21	67	18	0	1	211	3061	37.5777626	126.9835587	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000409	2021	spring	5	1	3	1	23	2	158	0	10	1	0	0	6284962000	7497633852	6284962000	7342395749	12572596	58	21	62	21	52	23	0	1	158	3029	37.57352448	126.9618759	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000533	2021	spring	5	1	3	1	23	2	293	0	14	1	284	284	11750283000	9375148401	11750283000	9229996236	9956846	71	19	59	19	59	24	1	1	293	3051	37.58402634	126.9868774	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000444	2021	spring	5	1	3	2	23	2	0	185	11	3	212	153	5817351000	6901005588	5817351000	6790646149	11509570	60	17	55	17	55	22	0	1	185	3039	37.57836914	126.9669113	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000450	2021	spring	5	1	3	2	23	2	0	159	10	0	0	0	5475297000	6868814811	5475297000	6739455424	15709686	72	17	50	21	65	21	0	1	159	3016	37.60351563	126.9538345	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000382	2021	spring	5	1	3	1	23	2	179	0	11	0	238	129	7807146000	8545514169	7807146000	8342590254	14765646	60	24	59	25	47	22	0	1	179	3067	37.59217453	127.0002289	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010005494	2021	spring	5	1	3	0	23	2	40	111	8	3	228	159	1632751000	4594631434	1632751000	4316468249	9656528	81	11	68	18	74	13	2	0	151	3066	37.59154129	126.9960022	1	1008.61	9	147296	6.11	1.4	1.5	61.8	47.2
S010000379	2021	fall	6	1	4	1	23	2	224	0	9	0	0	0	1515274000	3934762353	1515274000	3856333076	5311754	56	18	49	30	47	27	0	0	224	3047	37.587418	126.971434	2	1080.27	9	145512	6.19	1.4	1.5	61.8	47.2
